price,trade,type,data_format,file_type,tag,time,evaluation,name,size,browse
140.0元,0,数据包,shape,文本,位置地图,2017.12-2017.12,5,辽宁省地市级行政区划界线,465KB,26311
110.0元,0,数据包,shape,文本,位置地图,2017.12-2017.12,5,江西省地市级行政区划界线,176KB,23667
80.0元,0,数据包,shape,文本,位置地图,2017.12-2017.12,5,青海省地市级行政区划界线,338KB,27462
50.0元,0,数据包,shape,文本,位置地图,2017.12-2017.12,5,宁夏回族自治区地市级行政区划界线,101KB,29729
210.0元,0,数据包,shape,文本,位置地图,2017.12-2017.12,5,四川省地市级行政区划界线,754KB,27094
160.0元,0,数据包,shape,文本,位置地图,2017.12-2017.12,5,云南省地市级行政区划界线,572KB,23200
5000.0元,0,数据包,.xlsx,文本,智能客服,2018.05-2018.05,5,金融类10轮对话语料_2500轮_第6批,295KB,22403
120.0元,0,数据包,shape,文本,位置地图,2017.12-2017.12,5,内蒙古自治区地市级行政区划界线,641KB,20875
110.0元,0,数据包,shape,文本,位置地图,2017.12-2017.12,5,浙江省地市级行政区划界线,560KB,26199
70.0元,0,数据包,shape,文本,位置地图,2017.12-2017.12,5,西藏自治区地市级行政区划界线,438KB,21913
999.0元,0,数据报告,pdf,图片,市场调研,2018.04-2018.04,5,2018年4月乘用车整体市场销量分析报告,3.0MB,22714
560.0元,0,数据包,shp,文本,位置地图,2015.01-2016.12,5,海南省省地市县三级行政区划界线,427KB,30519
0元报告,466,数据报告,PDF,文本,产业经济,2018.01-2018.05,5,从大数据看中美贸易战对电子行业的影响,1003KB,24134
2.0元,0,数据报告,pdf,文本,市场调研,2017.01-2018.05,5,中国乘用车消费升级报告(2018版),2.7MB,24436
999.0元,0,数据报告,PDF,图片,市场调研,2018.04-2018.04,5,2018年4月轿车市场销售分析报告,3.7MB,27031
2000.0元,0,数据包,shp,文本,位置地图,2015.01-2016.12,5,江西省省地市县三级行政区划界线,661KB,23536
2100.0元,0,数据包,shp,文本,位置地图,2015.01-2016.12,5,安徽省省地市县三级行政区划界线,884KB,20748
1700.0元,0,数据包,shp,文本,位置地图,2015.01-2016.12,5,福建省省地市县三级行政区划界线,1.8MB,24569
1740.0元,2,数据包,shp,文本,位置地图,2015.01-2016.12,5,贵州省省地市县三级行政区划界线,1.1MB,29528
320.0元,0,数据包,shp,文本,位置地图,2015.01-2016.12,5,上海市市级和区县级行政区划界线,91KB,22009
1480.0元,0,数据包,shp,文本,位置地图,2015.04-2016.11,5,西藏自治区省地市县三级行政区划界线,1.6MB,29126
2100.0元,0,数据包,shp,文本,位置地图,2015.02-2016.11,5,新疆维吾尔族自治区三级行政区划界线,2.4MB,22465
400.0元,0,数据包,jpg,图片,位置地图,2015.10-2016.09,5,中国动物地理区划分布图,3.0MB,24050
1780.0元,0,数据包,shp,文本,位置地图,2015.02-2016.11,5,浙江省省地市县三级行政区划界线,1.9MB,21991
320.0元,0,数据包,shp,文本,位置地图,2015.01-2016.12,5,北京市市级和区县级行政区划界线,116KB,25752
760.0元,0,数据包,shp,文本,位置地图,2015.02-2016.11,5,重庆市市级和区县级行政区划界线,576KB,21673
2.0元,0,数据报告,pdf,文本,市场调研,-,5,基金广告监测,620KB,25787
600.0元,0,数据包,jpg,图片,位置地图,2015.09-2016.06,5,中国农业自然灾害区划分布图,5.0MB,20865
600.0元,0,数据包,jpg,图片,位置地图,2015.09-2016.04,5,中国药用资源区划分布图,2.8MB,23564
2.0元,0,数据报告,pdf,文本,市场调研,-,5,培训广告监测,737KB,29164
2.0元,0,数据报告,pdf,文本,市场调研,-,5,保险广告监测,700KB,26642
2.0元,0,数据报告,pdf,文本,市场调研,-,5,典当广告监测,551KB,27035
200.0元,0,数据包,jpg,图片,位置地图,2015.09-2016.07,5,中国旱灾危险性分布图,3.7MB,23642
2200.0元,0,数据包,shp,文本,位置地图,2015.01-2016.12,5,广西壮族自治区省地市县三级行政区划界线,2.0MB,22503
2.0元,0,数据报告,pdf,文本,市场调研,-,5,彩票广告监测,616KB,27879
2.0元,0,数据报告,pdf,文本,市场调研,-,5,金融服务广告监测,618KB,21159
2.0元,0,数据报告,pdf,文本,市场调研,-,5,教育广告监测,740KB,22396
999.0元,0,数据报告,PDF,文本,市场调研,2018.04-2018.04,5,2018年4月新能源车销量分析报告,2.8MB,29638
2.0元,0,数据报告,pdf,文本,市场调研,2017.01-2018.02,5,中国汽车网络媒体营销变革分析报告2018,1.7MB,29057
10.0元,0,数据包,.xlsx,文本,市场调研,2017.08-2017.08,5,最近各银行总行行长董事长名单,9KB,25039
999.0元,0,数据报告,pdf,图片,市场调研,2018.04-2018.04,5,2018年4月SUV市场销售分析报告,3.7MB,24105
2.0元,1,数据报告,pdf,文本,市场调研,2017.01-2017.12,5,中国乘用车区域市场分析报告(2018版),2.5MB,28131
2000.0元,0,数据报告,pdf,文本,产业经济,2018.01-2018.03,5,2018年03月金属制品业行业报告,2.4MB,29527
0元报告,22,数据报告,PDF,文本,产业经济,2018.01-2018.05,5,管理大数据看中美贸易战之化工篇,908KB,25497
2.0元,2,数据报告,pdf,文本,市场调研,2017.01-2017.12,5,中国新能源乘用车销售渠道分析报告2018,2.4MB,26205
40.0元,1,数据包,xls,文本,位置地图,-,5,四川中学数据,12KB,29233
200.0元,0,数据包,jpg,图片,位置地图,-,5,全国电力消费量分布图,8.7MB,24627
200.0元,0,数据包,jpg,图片,位置地图,-,5,中国充电站区域规划布局图,4.3MB,23426
3.0元,1,数据报告,pdf,文本,智能投顾,-,5,人工智能行业月报2018年5月,1.6MB,28452
200.0元,0,数据包,jpg,图片,位置地图,-,5,中国地热资源和核能利用分布图,5.4MB,29516
10.0元,0,数据报告,pdf,文本,市场调研,2017.01-2017.12,5,2017车主评价白皮书（慧数汽车出品）,19.4MB,23393
2.0元,0,数据报告,pdf,文本,市场调研,-,5,信息服务类广告监测,726KB,25455
0元报告,32,数据报告,PDF,文本,产业经济,2017.05-2018.05,5,大数据看葡萄酒业发展v1.0,1.1MB,25621
5.0元,0,数据报告,pdf,文本,市场调研,-,5,中国乘用车市场节能车研究报告2018版,2.8MB,28626
2.0元,0,数据报告,pdf,文本,市场调研,-,5,医疗服务类广告监测,620KB,26891
2.0元,2,数据报告,pdf,文本,市场调研,-,5,医疗美容服务广告监测,627KB,22082
2.0元,0,数据报告,pdf,文本,市场调研,-,5,移动通信服务广告监测,747KB,26050
2.0元,0,数据报告,pdf,文本,市场调研,-,5,普通电话服务广告监测,732KB,24979
2.0元,0,数据报告,pdf,文本,市场调研,-,5,拍卖广告监测,623KB,28105
2.0元,0,数据报告,pdf,文本,市场调研,-,5,教育培训广告监测,730KB,20818
2.0元,0,数据报告,pdf,文本,市场调研,-,5,银行广告监测,617KB,26462
2.0元,0,数据报告,pdf,文本,市场调研,-,5,债券广告监测,617KB,21732
2.0元,0,数据报告,pdf,文本,市场调研,-,5,文体活动广告监测,776KB,21548
2.0元,0,数据报告,pdf,文本,市场调研,-,5,证券广告监测,597KB,28229
2.0元,0,数据报告,pdf,文本,市场调研,-,5,宾馆服务广告监测,722KB,20692
2.0元,0,数据报告,pdf,文本,市场调研,-,5,餐饮服务广告监测,802KB,26203
2.0元,0,数据报告,pdf,文本,市场调研,-,5,法律服务广告监测,796KB,21678
2.0元,0,数据报告,pdf,文本,市场调研,-,5,出入境中介广告监测,798KB,29242
2.0元,0,数据报告,pdf,文本,市场调研,-,5,票务服务广告监测,804KB,28546
2.0元,0,数据报告,pdf,文本,市场调研,-,5,房产中介服务广告监测,796KB,21034
2.0元,0,数据报告,pdf,文本,市场调研,-,5,摄影服务广告监测,800KB,22981
2.0元,0,数据报告,pdf,文本,市场调研,-,5,普通服务类广告监测,735KB,22939
2.0元,0,数据报告,pdf,文本,市场调研,-,5,销售服务广告监测,803KB,26581
2.0元,0,数据报告,pdf,文本,市场调研,-,5,旅游服务广告监测,802KB,27357
2.0元,0,数据报告,pdf,文本,市场调研,-,5,休闲娱乐服务广告监测,805KB,24951
2.0元,0,数据报告,pdf,文本,市场调研,-,5,企业登记代理广告监测,803KB,21225
5.0元,1,数据报告,pdf,文本,市场调研,2018.01-2018.09,5,中国旅行车市场研究报告2018,3.9MB,23800
2.0元,0,数据报告,pdf,文本,市场调研,-,5,婚介婚庆服务广告监测,792KB,25229
5.0元,0,数据报告,pdf,文本,市场调研,2018.01-2018.11,5,2019年中国车市新机遇展望,6.0MB,30040
1.0元,0,数据报告,pdf,文本,产业经济,2019.04-2019.04,5,招商大数据周刊001期,2.2MB,27070
5000.0元,0,数据包,xlsx,文本,智能客服,2019.12-2019.12,5,金融对话语料10轮-2500轮,296KB,24254
4000.0元,0,数据包,.xlsx,文本,智能客服,2019.12-2019.12,5,金融对话语料10轮_2000轮,228KB,25284
2000.0元,0,数据报告,pdf,文本,产业经济,2018.01-2018.11,5,2018年11月印刷和记录媒介复制业行业,2.2MB,28860
2720.0元,0,数据包,xlsx,文本,智能客服,2019.12-2019.12,5,金融聊天语料10轮-1360轮,184KB,21606
4100.0元,0,数据包,.xlsx,文本,智能客服,2019.11-2019.11,5,金融对话语料10轮—2050轮,213KB,21132
5000.0元,0,数据包,.xlsx,文本,智能客服,2019.01-2019.01,5,金融对话语料10轮_2500轮,226KB,25955
5000.0元,0,数据包,.xlsx,文本,智能客服,2019.12-2019.12,5,金融对话语料10轮—2500轮,231KB,26248
2000.0元,0,数据包,xlsx,文本,智能客服,2019.12-2019.12,5,金融对话语料体验版十轮-1000轮,103KB,23480
0元报告,9,数据报告,pdf,文本,产业经济,2019.05-2019.05,5,2019 City Home Style,2.7MB,28806
0元报告,4,数据报告,word,文本,京东数据报告,2019.05-2019.05,5,熬最深的夜 买最贵的装备”,196KB,28666
2.0元,1,数据报告,pdf,文本,市场调研,-,5,美容美发美体广告监测,842KB,25010
12720.0元,0,数据包,xlsx,文本,智能客服,2019.12-2019.12,5,金融对话语料豪华版-6360轮,582KB,20843
0元报告,0,数据报告,pdf,文本,产业经济,2019.04-2019.04,5,2019年都市家居报告,1.5MB,30380
2.0元,0,数据报告,pdf,文本,市场调研,-,5,招商广告监测,736KB,23508
2.0元,0,数据报告,pdf,文本,市场调研,-,5,运输服务广告监测,806KB,27989
2.0元,0,数据报告,pdf,文本,市场调研,-,5,装饰装潢服务广告监测,761KB,27842
2.0元,0,数据报告,pdf,文本,市场调研,-,5,职业中介广告监测,742KB,22003
2.0元,0,数据报告,pdf,文本,市场调研,-,5,修理和维护广告监测,803KB,28510
2.0元,0,数据报告,pdf,文本,市场调研,-,5,加工揽承广告监测,737KB,29987
2.0元,0,数据报告,pdf,文本,市场调研,-,5,咨询服务广告监测,763KB,28686
2.0元,0,数据报告,pdf,文本,市场调研,-,5,邮政快递服务广告监测,799KB,21677
2.0元,0,数据报告,pdf,文本,市场调研,-,5,信息服务广告监测,737KB,22410
2.0元,0,数据报告,pdf,文本,市场调研,-,5,声讯服务广告监测,687KB,30155
2.0元,0,数据报告,pdf,文本,市场调研,-,5,宣传类广告监测,745KB,25784
2.0元,0,数据报告,pdf,文本,市场调研,-,5,形象宣传广告监测,776KB,21609
2.0元,0,数据报告,pdf,文本,市场调研,-,5,商业招商投资广告监测,746KB,25414
0元报告,7,数据报告,word,文本,产业经济,2019.05-2019.05,5,京东发挥数字技术及供应链优势 助力更高质,15KB,29390
0元报告,32,数据报告,xlsx,文本,区号查询,-,5,全国城市、行政区码,4.7MB,23737
0元报告,4,数据报告,jpg,图片,京东数据报告,2019.05-2019.05,5,相同的夜晚，不同的生活,3.4MB,28897
19999.0元,0,数据包,csv,文本,企业工商,2019.12-2019.12,5,商标数据库,0KB,26323
0元报告,3,数据报告,jpg,图片,京东数据报告,2019.05-2019.05,5,北京夜经济的城区PK战,10.0MB,25906
0元报告,11,数据报告,pdf,文本,电子商务,2019.05-2019.05,5,2019“新国货”消费趋势报告,5.0MB,24730
0元报告,35,数据报告,pdf,文本,市场调研,2019.05-2019.05,5,京东生鲜行业调研报告,1.7MB,20875
0.17元/次,0,API数据,,,位置地图,,4,全国汽车养护服务位置数据,,25780
0.17元/次,0,API数据,,,位置地图,,4,全国汽车配件销售位置数据,,23174
0.17元/次,0,API数据,,,位置地图,,4,全国洗车场位置数据,,25156
0元报告,5,数据报告,jpg,图片,电子商务,2019.04-2019.04,5,男男女女夜间网购图鉴,4.6MB,23025
0元报告,2,数据报告,jpg,图片,京东数据报告,2019.05-2019.05,5,三里屯不懂通州的夜,5.2MB,24249
0元报告,2,数据报告,ppt,文本,市场调研,2019.05-2019.05,5,零售服务公关传播项目报告,4.7MB,23961
0元报告,2,数据报告,jpg,图片,产业经济,2019.05-2019.05,5,夜经济图鉴,5.0MB,24141
0元报告,0,数据报告,.pdf,文本,电子商务,2018.06-2018.06,5,2017社交电商行业白皮书,4.6MB,25479
0元报告,92,数据报告,pdf,文本,电子商务,2019.05-2019.05,5,2019中老年线上消费趋势报告,897KB,28698
0.9元/次,0,API数据,,,海关进出口,,5,省市进出口总值,,30203
0.9元/次,0,API数据,,,海关进出口,,5,贸易国进出口总值,,25168
0.9元/次,0,API数据,,,商品信息,,5,商品进出口总值,,25167
1.8元/次,0,API数据,,,商品信息,,5,商品进出口排行,,22833
1.8元/次,0,API数据,,,海关进出口,,5,贸易国与商品总值,,27024
2.7元/次,0,API数据,,,海关进出口,,5,贸易国与省市关区总值,,26125
2.7元/次,0,API数据,,,商品信息,,5,贸易国与关区商品总值,,27513
1.8元/次,0,API数据,,,海关进出口,,5,贸易国与关区总值,,30574
2.7元/次,0,API数据,,,商品信息,,5,贸易国与省市商品总值,,22998
1.8元/次,0,API数据,,,海关进出口,,5,省市与关区总值,,28167
0.05元/次,0,API数据,,,产业经济,,5,财政收入与支出数据,,29914
0.05元/次,0,API数据,,,产业经济,,5,国民经济核算数据查询,,27278
0.05元/次,0,API数据,,,产业经济,,5,劳动力与就业工资,,25709
0.05元/次,0,API数据,,,产业经济,,5,城市排水和污水处理,,25663
0.05元/次,0,API数据,,,产业经济,,5,城市人口发展数据查询,,30788
0.05元/次,0,API数据,,,产业经济,,5,城市市容环境卫生数据,,29814
0.05元/次,0,API数据,,,产业经济,,5,城市园林绿化数据查询,,23067
0.05元/次,0,API数据,,,产业经济,,5,城市燃气数据查询,,31276
0.05元/次,0,API数据,,,产业经济,,5,城市公共交通数据查询,,26482
0.05元/次,0,API数据,,,产业经济,,5,城市集中供热数据查询,,27082
0.1元/次,0,API数据,,,产业经济,,5,高速公路人口15KM,,24481
0.17元/次,0,API数据,,,位置地图,,4,全国二手车市场位置数据,,20888
0.17元/次,0,API数据,,,位置地图,,4,全国汽车维修位置数据,,22871
0.17元/次,0,API数据,,,位置地图,,4,全国汽车销售位置数据,,22462
0.17元/次,0,API数据,,,位置地图,,4,全国咖啡厅位置数据,,24007
0.17元/次,0,API数据,,,位置地图,,4,全国工厂位置数据,,29033
0.17元/次,0,API数据,,,位置地图,,4,全国餐饮综合门店位置数据,,21918
0.17元/次,0,API数据,,,位置地图,,4,全国公司企业位置数据,,27600
0.17元/次,0,API数据,,,位置地图,,4,全国公共厕所位置数据,,27977
0.17元/次,0,API数据,,,位置地图,,5,全国学校位置数据,,22750
0.17元/次,0,API数据,,,位置地图,,4,全国家居建材市场位置数据,,22186
1.2元/次,0,API数据,,,银行卡核验,,4,企业银行卡账户验证,,23328
0.1元/次,0,API数据,,,经营管理,,4,工商经营异常信息查询接口,,28609
0.2元/次,0,API数据,,,企业综合,,4,企业主要财务指标,,26348
0.04元/次,0,API数据,,,知识产权,,4,商标列表查询,,24941
1.0元/次,0,API数据,,,司法,,4,企业司法事件信息,,28670
0元报告,3,数据报告,.pdf,文本,京东数据报告,2018.06-2018.06,5,城市电商消费与上行水平报告(2017),58.6MB,22270
0.16元/次,0,API数据,,,公告文书,,4,查询企业法院公告,,22081
0.16元/次,0,API数据,,,行政监管,,4,查询企业失信人,,22967
0元报告,4,数据报告,.pdf,文本,京东数据报告,2018.02-2018.02,5,2017-2018时尚消费趋势报告,3.8MB,28137
0.16元/次,0,API数据,,,行政监管,,4,查询企业法律诉讼,,29173
0元报告,0,数据报告,.pdf,文本,产业经济,2018.06-2018.06,5,2017线上品牌均衡报告,2.6MB,28728
0.16元/次,0,API数据,,,经营管理,,4,查询企业经营异常,,29292
0.16元/次,0,API数据,,,行政监管,,4,查询企业被执行人,,23275
0.08元/次,0,API数据,,,公告文书,,4,查询企业开庭公告,,24243
0元报告,4,数据报告,.pdf,文本,京东数据报告,2018.05-2018.05,5,2018线上“吃货”消费趣味报告,3.5MB,26160
5.0元/次,0,API数据,,,企业综合,,5,涉案涉诉负面信息,,31172
0元报告,0,数据报告,.docx,文本,市场调研,2018.06-2018.06,5,2018互联网+中国品牌创新发展报告,2.2MB,29761
0元报告,16,数据报告,.pdf,文本,京东数据报告,2018.06-2018.06,5,2018线上酒业消费报告,70.1MB,20745
0元报告,16,数据报告,.pdf,文本,京东数据报告,2018.04-2018.04,5,京东女性健康报告2018,7.8MB,22648
0元报告,54,数据报告,PPT,文本,京东数据报告,2020.01-2020.02,5,进击的女神：2020女性消费趋势报告,7.7MB,28650
0元报告,6,数据报告,.pdf,文本,京东数据报告,2018.04-2018.04,5,京东全民阅读报告2018,16.1MB,24007
0元报告,46,数据报告,pdf,文本,京东数据报告,2019.01-2020.03,5,2020京东读书报告：疫情影响阅读习,1.9MB,25403
0元报告,45,数据报告,pdf,文本,京东数据报告,2019.01-2019.12,5,下沉的未来：三至六线市场线上拓展机遇报告,604KB,24455
0元报告,40,数据报告,pdf,文本,京东数据报告,2019.01-2020.03,5,2019-2020线上睡眠消费报告,11.3MB,26217
0元报告,12,数据报告,.pdf,文本,京东数据报告,2018.05-2018.05,5,2018京东生鲜年货消费报告,26.1MB,28945
0元报告,31,数据报告,pdf,文本,京东数据报告,2019.01-2020.03,5,跨越鸿沟： 2020京东新品及C2M报告,2.2MB,22451
