ID,注册时间,注册资本,行业,区域,企业类型,控制人类型,控制人持股比例,flag
980278,2014.0,6690.0,零售业,山东,股份有限公司,企业法人,0.79,1.0
980506,2001.0,240.0,零售业,福建,农民专业合作社,企业法人,0.53,1.0
980647,2010.0,7520.0,服务业,广西,合伙企业,企业法人,0.53,1.0
981024,2001.0,2580.0,服务业,广西,农民专业合作社,企业法人,0.79,1.0
981528,2005.0,8350.0,零售业,广东,农民专业合作社,企业法人,0.73,1.0
981629,2000.0,1200.0,交通运输业,广西,有限责任公司,自然人,0.64,1.0
981693,2004.0,7640.0,社区服务,福建,农民专业合作社,自然人,0.7,1.0
981885,2007.0,2960.0,服务业,广西,有限责任公司,自然人,0.88,1.0
981973,2002.0,9810.0,商业服务业,湖南,农民专业合作社,自然人,0.67,1.0
982119,2008.0,6580.0,工业,江西,集体所有制企业,企业法人,0.52,1.0
982384,2013.0,8180.0,商业服务业,广西,合伙企业,自然人,0.55,1.0
982503,2010.0,3690.0,服务业,江西,农民专业合作社,企业法人,0.56,1.0
982587,2013.0,2720.0,工业,湖北,合伙企业,自然人,0.84,1.0
982779,2008.0,6910.0,零售业,广东,农民专业合作社,企业法人,0.53,1.0
982925,2003.0,9430.0,服务业,广西,合伙企业,企业法人,0.95,1.0
983152,2007.0,5640.0,工业,广西,合伙企业,自然人,0.75,1.0
983179,2006.0,2440.0,服务业,福建,农民专业合作社,自然人,0.92,1.0
983199,2010.0,7670.0,服务业,福建,股份有限公司,自然人,1.0,1.0
983299,2000.0,5350.0,工业,江西,合伙企业,企业法人,0.71,1.0
983451,,4310.0,服务业,广西,合伙企业,企业法人,0.66,1.0
983461,2012.0,8070.0,交通运输业,广东,股份有限公司,企业法人,0.76,1.0
983863,2000.0,6120.0,交通运输业,福建,合伙企业,企业法人,0.9,1.0
983887,2001.0,1750.0,零售业,江西,集体所有制企业,企业法人,0.85,1.0
984606,2009.0,6720.0,商业服务业,山东,农民专业合作社,自然人,0.7,1.0
984947,2008.0,9850.0,交通运输业,广西,股份有限公司,自然人,0.58,1.0
985020,2004.0,270.0,社区服务,江西,农民专业合作社,企业法人,1.0,1.0
985087,2010.0,7800.0,社区服务,福建,合伙企业,企业法人,0.52,1.0
985405,2002.0,7870.0,零售业,,有限责任公司,企业法人,0.63,1.0
985470,,970.0,零售业,福建,集体所有制企业,自然人,0.57,1.0
985578,2008.0,4250.0,工业,广东,有限责任公司,自然人,0.79,1.0
985692,2014.0,8420.0,服务业,江西,合伙企业,企业法人,0.82,1.0
985757,2006.0,8050.0,商业服务业,湖北,有限责任公司,企业法人,0.87,1.0
985759,2004.0,7350.0,交通运输业,湖南,有限责任公司,自然人,0.81,1.0
985839,2005.0,3330.0,社区服务,江西,集体所有制企业,企业法人,0.84,1.0
986038,2009.0,1480.0,商业服务业,湖南,有限责任公司,企业法人,0.76,1.0
986346,2003.0,710.0,零售业,湖南,有限责任公司,自然人,0.82,1.0
986348,2014.0,6470.0,工业,湖南,合伙企业,企业法人,0.74,1.0
986452,2004.0,5700.0,工业,湖南,有限责任公司,企业法人,0.66,1.0
986586,2007.0,6170.0,服务业,广东,有限责任公司,自然人,0.58,1.0
986619,2008.0,4270.0,服务业,广西,集体所有制企业,自然人,0.65,1.0
987253,2002.0,280.0,社区服务,江西,农民专业合作社,自然人,0.92,1.0
987778,2008.0,9100.0,商业服务业,福建,有限责任公司,企业法人,0.51,1.0
988118,2008.0,5150.0,交通运输业,湖南,合伙企业,自然人,0.55,1.0
988607,2013.0,8570.0,商业服务业,湖南,有限责任公司,企业法人,0.76,1.0
988773,2008.0,6050.0,社区服务,湖南,有限责任公司,企业法人,0.53,1.0
988829,2011.0,8520.0,零售业,山东,股份有限公司,自然人,0.71,1.0
988865,2007.0,9730.0,交通运输业,山东,,企业法人,0.53,1.0
989111,2013.0,4420.0,零售业,湖北,股份有限公司,自然人,0.89,1.0
989562,2009.0,5240.0,交通运输业,福建,合伙企业,企业法人,0.9,1.0
989583,2012.0,2390.0,服务业,福建,合伙企业,自然人,0.98,1.0
989893,2011.0,6750.0,商业服务业,广西,集体所有制企业,自然人,0.56,1.0
990069,2009.0,2330.0,交通运输业,广东,有限责任公司,企业法人,0.89,1.0
990255,2008.0,4850.0,工业,湖南,农民专业合作社,自然人,0.8,1.0
990259,2004.0,7650.0,零售业,广西,合伙企业,企业法人,0.8,1.0
990377,2010.0,5420.0,交通运输业,广西,股份有限公司,自然人,0.75,1.0
990505,2013.0,2010.0,交通运输业,山东,集体所有制企业,企业法人,0.73,1.0
990621,2010.0,6830.0,交通运输业,山东,集体所有制企业,自然人,0.57,1.0
990799,2012.0,850.0,零售业,福建,有限责任公司,自然人,0.76,1.0
990934,2006.0,5030.0,零售业,,股份有限公司,自然人,0.54,1.0
991170,2014.0,9130.0,服务业,江西,农民专业合作社,自然人,1.0,1.0
991219,2009.0,1520.0,社区服务,湖北,农民专业合作社,企业法人,0.65,1.0
991716,2009.0,7180.0,服务业,广西,有限责任公司,企业法人,0.92,1.0
991926,2002.0,8460.0,零售业,山东,股份有限公司,自然人,0.76,1.0
991959,2009.0,4000.0,社区服务,湖北,合伙企业,企业法人,0.85,1.0
992532,2004.0,5720.0,工业,广西,集体所有制企业,自然人,0.8,1.0
992545,2008.0,5670.0,交通运输业,广东,合伙企业,自然人,0.71,1.0
992609,2008.0,5030.0,社区服务,湖南,集体所有制企业,企业法人,0.52,1.0
992689,2003.0,7240.0,服务业,湖南,股份有限公司,企业法人,0.8,1.0
992843,2013.0,5960.0,工业,福建,股份有限公司,自然人,0.64,1.0
993068,2006.0,210.0,交通运输业,广西,有限责任公司,企业法人,0.55,1.0
993162,2007.0,910.0,交通运输业,福建,合伙企业,自然人,0.75,1.0
993485,2011.0,1540.0,工业,江西,股份有限公司,自然人,0.55,1.0
993504,2000.0,8600.0,服务业,山东,合伙企业,自然人,0.53,1.0
993735,2010.0,4810.0,交通运输业,湖南,合伙企业,自然人,0.91,1.0
993916,2010.0,1950.0,社区服务,湖南,农民专业合作社,企业法人,0.71,1.0
993944,2011.0,5640.0,交通运输业,湖北,股份有限公司,自然人,0.76,1.0
994332,2000.0,5630.0,商业服务业,湖北,合伙企业,企业法人,0.95,1.0
994836,2007.0,4340.0,工业,山东,集体所有制企业,自然人,0.56,1.0
994882,2014.0,2930.0,工业,广西,有限责任公司,企业法人,0.97,1.0
994956,2000.0,6050.0,服务业,湖南,股份有限公司,自然人,0.6,1.0
995167,2000.0,450.0,商业服务业,广西,合伙企业,自然人,0.76,1.0
995252,2000.0,6310.0,服务业,山东,合伙企业,企业法人,0.66,1.0
995377,2009.0,3600.0,工业,湖南,股份有限公司,自然人,0.82,1.0
995414,2012.0,4070.0,商业服务业,江西,合伙企业,自然人,0.72,1.0
995481,2004.0,7310.0,社区服务,湖北,合伙企业,企业法人,0.87,1.0
995684,2011.0,8220.0,交通运输业,湖南,合伙企业,企业法人,0.86,1.0
995692,2009.0,640.0,零售业,广西,有限责任公司,自然人,0.56,1.0
996276,2014.0,2610.0,服务业,广东,集体所有制企业,自然人,0.99,1.0
996473,2002.0,7820.0,服务业,湖南,股份有限公司,自然人,0.55,1.0
996489,2003.0,5450.0,工业,湖南,股份有限公司,企业法人,0.6,1.0
996533,2013.0,430.0,社区服务,广西,农民专业合作社,自然人,0.95,1.0
996657,2005.0,5890.0,零售业,湖北,合伙企业,自然人,0.56,1.0
996854,2007.0,8730.0,商业服务业,江西,农民专业合作社,自然人,0.66,1.0
997277,2006.0,1970.0,服务业,江西,股份有限公司,企业法人,0.8,1.0
997286,2005.0,2960.0,商业服务业,江西,农民专业合作社,企业法人,0.97,1.0
997551,2000.0,7210.0,服务业,湖北,股份有限公司,企业法人,0.69,1.0
998007,2002.0,1390.0,服务业,福建,有限责任公司,自然人,0.94,1.0
998862,2011.0,,交通运输业,江西,农民专业合作社,自然人,0.79,1.0
998967,2011.0,3650.0,服务业,湖北,农民专业合作社,企业法人,0.62,1.0
1000501,2009.0,6940.0,服务业,江西,合伙企业,自然人,0.85,1.0
1001478,2011.0,2760.0,服务业,广东,合伙企业,自然人,0.95,1.0
1001662,2006.0,4600.0,工业,江西,集体所有制企业,自然人,0.56,1.0
1001898,2004.0,6510.0,零售业,广西,股份有限公司,自然人,0.68,1.0
1002273,2006.0,5370.0,服务业,广西,合伙企业,企业法人,0.58,1.0
1002500,2010.0,7900.0,社区服务,广西,有限责任公司,自然人,0.56,1.0
1002569,2006.0,8740.0,商业服务业,江西,集体所有制企业,企业法人,,1.0
1002898,2001.0,2220.0,服务业,江西,合伙企业,企业法人,0.71,1.0
1003096,2013.0,6410.0,交通运输业,湖南,农民专业合作社,企业法人,0.57,1.0
1003483,2013.0,8910.0,服务业,湖南,有限责任公司,企业法人,0.78,1.0
1003711,2000.0,2250.0,服务业,广西,股份有限公司,企业法人,0.93,1.0
1004061,2006.0,6600.0,商业服务业,广西,集体所有制企业,企业法人,0.98,1.0
1004197,2008.0,7510.0,交通运输业,广东,合伙企业,自然人,0.59,1.0
1004403,2013.0,4480.0,工业,江西,股份有限公司,企业法人,0.62,1.0
1004425,2009.0,6930.0,服务业,湖南,农民专业合作社,自然人,0.76,1.0
1004463,2010.0,290.0,商业服务业,广西,股份有限公司,自然人,0.62,1.0
1004731,2001.0,2790.0,社区服务,山东,集体所有制企业,自然人,0.58,1.0
1004800,2010.0,6050.0,零售业,福建,有限责任公司,自然人,0.7,1.0
1005178,2004.0,6300.0,工业,广东,合伙企业,企业法人,0.9,1.0
1005197,2013.0,8880.0,交通运输业,福建,集体所有制企业,企业法人,0.81,1.0
1005202,2009.0,2200.0,商业服务业,广西,集体所有制企业,自然人,0.86,1.0
1006022,2002.0,2260.0,社区服务,福建,股份有限公司,企业法人,0.86,1.0
1006702,2011.0,9800.0,商业服务业,广西,集体所有制企业,自然人,0.83,1.0
1006820,2012.0,2330.0,零售业,湖北,股份有限公司,企业法人,0.73,1.0
1006985,2003.0,3340.0,商业服务业,湖北,有限责任公司,自然人,0.55,1.0
1007464,2000.0,250.0,交通运输业,福建,集体所有制企业,企业法人,0.56,1.0
1007883,2010.0,680.0,社区服务,广东,合伙企业,企业法人,0.82,1.0
1008073,2005.0,8990.0,交通运输业,广东,农民专业合作社,自然人,0.95,1.0
1008114,2006.0,1400.0,社区服务,湖南,股份有限公司,自然人,0.82,1.0
1008236,2005.0,5320.0,零售业,湖南,合伙企业,企业法人,0.76,1.0
1008267,2003.0,4540.0,工业,广西,农民专业合作社,自然人,0.93,1.0
1008326,2012.0,8490.0,服务业,山东,股份有限公司,自然人,0.51,1.0
1009262,2005.0,4670.0,工业,山东,合伙企业,自然人,0.59,1.0
1009401,2001.0,3570.0,零售业,福建,股份有限公司,企业法人,0.95,1.0
1009718,2011.0,6570.0,交通运输业,福建,集体所有制企业,企业法人,0.52,1.0
1009859,2014.0,8440.0,商业服务业,广东,有限责任公司,,0.64,1.0
1010077,2011.0,6630.0,交通运输业,广东,有限责任公司,企业法人,0.56,1.0
1010086,2000.0,3020.0,服务业,广东,集体所有制企业,自然人,0.54,1.0
1010498,2008.0,6800.0,工业,福建,农民专业合作社,企业法人,0.75,1.0
1010569,2004.0,5310.0,社区服务,湖北,合伙企业,自然人,0.87,1.0
1010686,2012.0,3070.0,服务业,山东,合伙企业,企业法人,0.91,1.0
1010845,2005.0,1050.0,商业服务业,江西,股份有限公司,自然人,0.93,1.0
1011238,2002.0,7620.0,工业,广东,有限责任公司,企业法人,0.52,1.0
1011281,2010.0,6510.0,交通运输业,湖北,有限责任公司,自然人,0.82,1.0
1011642,2011.0,140.0,商业服务业,山东,集体所有制企业,自然人,0.93,1.0
1012072,2000.0,1650.0,零售业,广西,集体所有制企业,自然人,0.78,1.0
1012164,2004.0,9380.0,服务业,山东,农民专业合作社,自然人,0.8,1.0
1012451,2008.0,2020.0,商业服务业,湖北,集体所有制企业,自然人,0.55,1.0
1012850,2001.0,390.0,,福建,合伙企业,自然人,0.67,1.0
1012963,2008.0,8360.0,零售业,江西,有限责任公司,自然人,0.93,1.0
1012999,2001.0,7020.0,商业服务业,江西,农民专业合作社,企业法人,0.97,1.0
1013108,2010.0,8010.0,社区服务,江西,有限责任公司,企业法人,0.64,1.0
1013745,2005.0,8620.0,工业,江西,有限责任公司,自然人,0.95,1.0
1013752,2000.0,6370.0,商业服务业,福建,合伙企业,企业法人,0.75,1.0
1013769,2014.0,4100.0,零售业,湖北,有限责任公司,企业法人,0.93,1.0
1013887,2014.0,370.0,商业服务业,福建,合伙企业,自然人,0.71,1.0
1014206,2003.0,2520.0,社区服务,福建,股份有限公司,企业法人,0.68,1.0
1014399,2004.0,3190.0,交通运输业,湖南,合伙企业,企业法人,0.93,1.0
1014598,2012.0,8220.0,社区服务,湖南,农民专业合作社,自然人,0.7,1.0
1014978,2001.0,6440.0,社区服务,江西,股份有限公司,自然人,0.83,1.0
1015261,2009.0,1580.0,社区服务,山东,有限责任公司,企业法人,0.91,1.0
1015635,2008.0,4230.0,社区服务,江西,有限责任公司,自然人,0.55,1.0
1015884,2009.0,2690.0,社区服务,江西,集体所有制企业,自然人,0.94,1.0
1016170,2007.0,9600.0,零售业,福建,集体所有制企业,自然人,0.55,1.0
1016381,2007.0,2520.0,商业服务业,江西,股份有限公司,自然人,1.0,1.0
1016451,2005.0,8390.0,交通运输业,广东,集体所有制企业,企业法人,0.81,1.0
1017276,2001.0,8080.0,商业服务业,山东,有限责任公司,自然人,0.92,1.0
1017442,2010.0,9590.0,商业服务业,广西,有限责任公司,企业法人,0.81,1.0
1017475,2009.0,200.0,社区服务,湖南,股份有限公司,自然人,0.87,1.0
1018062,2012.0,7500.0,零售业,山东,农民专业合作社,自然人,0.53,1.0
1018270,2001.0,4490.0,社区服务,广西,合伙企业,企业法人,0.52,1.0
1018554,2013.0,4790.0,工业,广西,合伙企业,自然人,1.0,1.0
1018811,2009.0,1220.0,商业服务业,福建,有限责任公司,自然人,0.8,1.0
1018827,2009.0,5140.0,社区服务,广东,集体所有制企业,自然人,0.97,1.0
1019303,2009.0,2630.0,商业服务业,山东,农民专业合作社,企业法人,0.95,1.0
1019383,2011.0,8170.0,服务业,湖北,有限责任公司,企业法人,0.89,1.0
1019781,2011.0,1680.0,服务业,广东,有限责任公司,企业法人,0.51,1.0
1019869,2000.0,7210.0,服务业,广西,集体所有制企业,企业法人,0.56,1.0
1020014,2010.0,4680.0,社区服务,江西,股份有限公司,自然人,0.78,1.0
1020085,2006.0,7280.0,交通运输业,广东,集体所有制企业,自然人,0.72,1.0
1020589,2000.0,130.0,服务业,山东,有限责任公司,自然人,0.54,1.0
1020899,2010.0,3600.0,社区服务,山东,农民专业合作社,自然人,0.52,1.0
1021717,2012.0,5280.0,商业服务业,广西,合伙企业,企业法人,0.86,1.0
1021855,2013.0,1210.0,社区服务,广东,农民专业合作社,企业法人,0.79,1.0
1022276,2006.0,3680.0,交通运输业,山东,农民专业合作社,企业法人,0.69,1.0
1022311,2008.0,2740.0,社区服务,广西,有限责任公司,自然人,0.85,1.0
1022370,2008.0,2960.0,社区服务,广东,集体所有制企业,自然人,0.97,1.0
1022508,2002.0,6640.0,社区服务,湖南,股份有限公司,企业法人,0.76,1.0
1022621,2004.0,8220.0,零售业,江西,集体所有制企业,企业法人,0.57,1.0
1022806,2013.0,9110.0,交通运输业,江西,农民专业合作社,企业法人,0.95,1.0
1022854,2013.0,5370.0,服务业,山东,农民专业合作社,自然人,0.65,1.0
1022906,2009.0,8880.0,服务业,广东,合伙企业,企业法人,0.7,1.0
1022981,2007.0,1030.0,零售业,山东,集体所有制企业,自然人,0.91,1.0
1023062,2005.0,8320.0,社区服务,江西,合伙企业,自然人,0.53,1.0
1023159,2014.0,9270.0,零售业,广西,有限责任公司,自然人,0.88,1.0
1023629,2000.0,6760.0,工业,湖北,农民专业合作社,企业法人,0.87,1.0
1024597,2009.0,630.0,社区服务,湖南,农民专业合作社,自然人,0.91,1.0
1024848,2014.0,1110.0,社区服务,广东,合伙企业,自然人,0.7,1.0
1024903,2012.0,8660.0,服务业,,农民专业合作社,自然人,0.73,1.0
1024921,2010.0,9260.0,工业,广东,股份有限公司,企业法人,0.61,1.0
1025233,2006.0,8690.0,交通运输业,湖北,农民专业合作社,企业法人,0.87,1.0
1025321,2003.0,9310.0,零售业,湖南,集体所有制企业,自然人,0.8,1.0
1025375,2006.0,9180.0,商业服务业,湖北,集体所有制企业,自然人,0.79,1.0
1025694,2007.0,630.0,社区服务,广西,合伙企业,企业法人,0.92,1.0
1025781,2011.0,4160.0,交通运输业,广西,农民专业合作社,企业法人,0.56,1.0
1025842,2010.0,5550.0,零售业,江西,集体所有制企业,企业法人,0.95,1.0
1025921,,6240.0,零售业,广西,合伙企业,企业法人,0.89,1.0
1025936,2008.0,4060.0,工业,湖南,有限责任公司,自然人,0.51,1.0
1026221,2003.0,2540.0,社区服务,江西,有限责任公司,自然人,0.8,1.0
1026526,2009.0,1490.0,服务业,山东,股份有限公司,自然人,0.55,1.0
1026536,2003.0,2120.0,零售业,广西,农民专业合作社,企业法人,1.0,1.0
1026601,2004.0,2130.0,商业服务业,湖北,有限责任公司,企业法人,0.64,1.0
1026630,2005.0,6540.0,工业,湖北,股份有限公司,企业法人,0.9,1.0
1027086,2001.0,2740.0,交通运输业,湖南,集体所有制企业,企业法人,0.96,1.0
1027138,2004.0,5380.0,交通运输业,湖北,合伙企业,自然人,0.76,1.0
1027461,2003.0,2110.0,交通运输业,湖南,有限责任公司,企业法人,0.65,1.0
1027661,2010.0,2970.0,交通运输业,广西,股份有限公司,企业法人,0.66,1.0
1028170,2006.0,5030.0,交通运输业,江西,合伙企业,自然人,0.72,1.0
1028377,2012.0,4710.0,零售业,江西,合伙企业,企业法人,0.79,1.0
1028595,2000.0,760.0,服务业,广西,有限责任公司,企业法人,0.73,1.0
1028849,2012.0,5000.0,商业服务业,江西,集体所有制企业,自然人,0.91,1.0
1028979,2004.0,5830.0,商业服务业,江西,集体所有制企业,自然人,0.93,1.0
1029257,2008.0,1440.0,商业服务业,山东,有限责任公司,自然人,0.88,1.0
1029311,2012.0,7510.0,服务业,广东,合伙企业,企业法人,0.74,1.0
1029713,2007.0,7300.0,零售业,广东,有限责任公司,企业法人,0.65,1.0
1029916,2012.0,3090.0,交通运输业,广西,合伙企业,企业法人,0.7,1.0
1030232,2013.0,1790.0,商业服务业,广东,集体所有制企业,自然人,0.68,1.0
